gelukm;gelukv;educm;heightm;BMIm;healthm;consm;extram;agreem;emom;autom;riskym;Agem;educv;heightv;BMIv;healthv;consv;extrav;agreev;emov;autov;riskyv;Agev
2;2,5;2;187;20,303698;3;-0,639738;-0,085883;-0,338591;-0,875652;0,264609;0,280934;40;1;186;23,991213;3;0,644916;-0,2485;0,146555;-0,350186;0,437476;0,272351;33
2;2;2;175;24,489796;4;0,634474;0,311473;-1,310015;-0,052261;-1,489087;0,366408;42;1;163;21,077196;3;-0,473659;0,31049;-0,080795;-0,462304;0,915301;-0,159413;30
2;2;2;196;24,729279;3;-0,472202;0,880627;-0,041612;0,421074;0,43145;-0,139768;41;2;176;21,306818;3;0,088665;-0,389805;0,059759;-0,641616;1,175306;0,162351;39
2;1;2;182;24,755465;3;0,12072;-0,788144;0,981145;0,092388;0,915301;0,231977;39;2;183;30,756369;3;0,901065;0,330818;0,75509;0,221884;0,728974;0,080746;36
2;1,5;3;172;22,985397;3;-1,144507;0,074769;-0,138768;0,082706;-0,352258;0,298638;31;3;157;25,153151;4;-0,075229;-0,341933;0,483777;0,311224;0,484762;0,171759;32
2;2;2;172;23,323418;3;0,366426;-0,503567;-0,00987;0,852166;-0,132105;0,208673;41;2;172;24,337481;3;-0,208525;-0,219973;0,75509;-0,181034;0,673375;0,052876;39
2;2;1;173;25,727554;2;0,624032;0,036569;-0,138768;-0,048603;-0,07048;0,146896;45;1;164;26,026175;3;-0,886901;0,188039;-0,40636;-0,460244;-0,191443;-0,722549;39
2;2;3;182;20,528921;3;0,633017;0,594576;-0,261592;-0,058143;-0,761024;0,279671;43;2;170;22,49135;3;-0,731993;0,188039;-0,424092;-0,736521;-0,380057;0,126485;39
1,5;2;2;184;23,334122;3;0,327571;0,168693;-1,179256;-0,517422;-1,235109;-0,43309;45;2;179;31,522112;2;0,480294;-0,077193;0,624331;0,022685;0,391598;0,441517;36
2;2;2;181;21,67211;4;0,615046;-0,219973;-0,560925;0,16528;-0,120052;-0,166674;40;1;166;21,410946;2;0,059523;-0,238336;-0,303129;-0,066277;-0,132105;-0,155039;40
2;2;2;172;27,379665;3;-0,494543;-0,50455;-0,303129;-0,326497;0,62983;0,387203;40;2;160;20,703125;2;-0,18764;0,329836;0,216185;-0,056048;0,109821;-0,043486;39
2;2;2;182;31,095278;3;-0,455688;0,064604;-0,041612;-0,062583;-0,132105;0,045062;39;2;176;38,73967;2;0,881637;-0,256698;0,981145;-0,887357;1,224878;0,16145;34
2;2;2;176;30,023243;3;-0,189097;0,349181;1,016607;0,845041;0,363799;0,084079;39;2;176;20,661158;4;-0,475116;-0,21899;-0,267666;0,317822;-0,374031;0,071088;40
2;2;2;175;20,244898;4;0,34627;-0,788144;-1,048497;-0,035369;-1,179511;0,262067;35;2;163;21,829952;4;0,356713;-0,6352;-0,017806;0,070016;0,403651;0,235438;34
2,5;1;2;180;21,604939;3;-0,064787;-0,228663;-0,303129;-0,128663;-0,132105;-0,413735;52;3;158;24,034611;4;0,096922;-1,071738;1,555513;1,522505;1,546507;0,168935;40
1;2;2;184;32,490547;4;0,89208;0,463434;0,382406;0,640433;-0,159904;0,625642;42;1;165;34,894398;3;0,080408;0,897024;0,251647;-0,309123;0,177472;0,013984;39
2,5;1;2;184;20,380434;3;1,167656;-0,36177;-1,606995;-0,530039;0,161725;0,219194;31;2;171;19,835163;4;-0,607683;0,311964;-0,418017;-0,187582;0,121873;0,217233;32
1;1;2;185;28,634039;4;-0,186183;-1,620564;-0,045333;0,183247;0,363799;0,253669;36;1;162;21,71925;4;0,078951;0,879644;-0,564646;0,439564;0,121873;0,184212;34
1;2;2;191;30,700912;4;0,078951;0,026896;0,513164;1,105477;-0,132105;-0,449542;43;2;175;17,959183;3;0,327571;0,576704;-0,303129;-0,597472;-0,132105;-3,585629;38
1;1;1;183;23,291229;4;0,058066;0,329836;-1,587403;0,461888;-0,671554;-0,034616;37;1;170;22,83737;4;-1,276345;0,632776;-0,374054;0,15145;0,407344;-1,099346;30
2;3;2;171;26,674875;4;-1,164663;-0,228663;-0,164435;-0,017028;-0,005116;-1,750209;35;1;165;21,303949;4;-0,189097;-0,807489;0,703757;-0,986231;1,121818;0,464595;36
2;2;2;180;23,148148;3;-0,208525;-0,256698;-0,548776;0,357642;-0,132105;-0,37991;29;2;171;19,493177;4;0,327571;0,615395;-0,303129;-0,312058;-0,132105;0,584982;30
2;2;1;182;26,566839;3;0,101292;-0,503567;-0,493721;0,446194;-0,925533;0,052842;38;2;176;20,015495;1;0,080408;0,197711;-0,025741;0,331043;-0,469481;-0,57487;33
2;2;2;184;25,106333;4;-0,344734;0,632284;-0,217629;0,279607;-0,078793;0,515888;27;2;176;23,243801;4;-0,743892;-0,086374;0,105018;-0,635188;0,121873;0,037584;28
1;2;2;192;27,940538;3;-1,276345;0,045259;-0,78698;-0,098567;-0,925533;0,227641;32;2;181;23,198315;3;-1,009754;-0,483238;-0,493721;0,592323;0,201577;0,471735;30
2;2;2;183;24,784258;3;-0,18764;-0,238336;0,216185;0,72119;0,363799;0,330495;34;2;158;28,040379;3;-0,208525;-0,238336;0,251647;0,078764;-0,386083;0,329534;30
2;2;2;175;22,857143;3;0,881637;-1,316641;-0,548776;0,193831;-0,751258;0,209554;43;1;170;17,301039;3;1,169113;0,595067;-0,267666;-0,192089;-0,429629;0,210555;38
1;2;2;176;23,566631;4;0,924863;1,164221;0,44224;-0,458826;-0,775364;0,688478;40;1;160;22,265625;3;1,456588;0,348199;1,52005;-0,562011;0,153366;0,487371;35
2;2;1;189;29,394474;3;-0,699938;-0,768798;0,477702;0,724433;0,617777;-0,079851;36;2;169;22,758307;3;0,366426;0,311473;-0,767388;0,186442;-0,659501;0,346901;33
2;2;2;182;22,340298;4;-0,477301;0,461469;-0,070999;-0,14006;0,429163;0,089434;41;2;170;23,875433;4;1,169113;0,065587;1,274404;0,449081;0,407344;0,499479;37
2;2;1;182;24,151672;3;1,169113;-0,238336;-0,493721;0,269279;-1,123913;0,446754;41;2;169;21,357796;3;0,615046;-0,52193;-0,267666;0,226121;-0,628009;0,261964;37
1;1;2;182;22,038401;4;-0,18764;0,046241;-0,525463;0,186423;-0,417576;-0,225548;40;2;164;27,885187;3;-0,18764;0,330818;0,013443;-0,18049;-0,727152;-0,030769;37
2;2;2;176;23,889463;4;-0,486286;-0,644873;0,077491;0,640244;0,391598;0,416972;40;1;165;28,282827;3;-0,189097;0,320654;-0,146704;-0,177138;-0,042681;-0,69966;40
2;2;1;190;29,916897;3;-0,476572;-1,619581;-1,345477;-0,919265;0,753079;0,439934;31;1;180;35,493828;4;0,615046;0,33131;0,251647;-0,250559;-0,949638;-2,806054;30
1;1;2;185;24,835646;3;-1,216605;-1,412387;1,761976;1,764807;1,522401;0,975086;39;2;170;20,761246;4;0,616503;0,046241;0,219906;0,091498;-0,441682;0,072163;36
2;2;3;187;23,449341;2;-0,186183;-0,767815;-0,49;-0,191216;-0,857882;-0,248396;40;3;182;24,755465;3;1,17057;-0,255716;-0,02202;-0,690234;-1,50114;0,565292;36
2;2;2;191;20,558647;2;0,490736;0,462451;-0,519388;0,077817;-0,649782;0,433915;32;1;166;25,039919;4;0,471309;0,454253;-0,414296;-1,099867;-1,120173;0,06607;30
2,5;1,5;2;186;20,811655;3;0,069237;0,45327;0,235776;-0,511955;0,177472;0,117924;41;1;159;23,733238;1;-1,296502;0,748011;0,200314;-0,480357;0,264609;-0,158375;38
3;3;2;178;23,671253;4;0,348455;0,60474;-0,035537;0,045428;0,143646;0,173223;32;2;168;24,09297;3;0,040095;-1,316641;0,719628;-0,861319;0,859703;0,265574;26
2;2;2;187;22,019503;3;0,655359;0,612447;0,735498;1,512088;1,113681;0,448796;31;1;163;26,722872;2;0,06098;-0,768798;-0,545054;-0,058936;0,189524;0,001752;27
2;2,5;3;186;24,858366;3;0,345542;0,879644;-0,138768;0,004256;-0,19747;0,359796;43;3;175;21,224489;4;-0,885444;-0,086866;0,079351;-0,976953;-0,29292;0,283058;40
1;2;2;170;24,913494;3;0,059523;0,312455;-0,509592;-0,151631;-1,433489;0,31951;29;2;165;22,038567;3;0,041552;-0,730107;1,223071;-0,593757;1,466803;-0,22538;28
2;2,5;2;177;25,854639;4;1,191454;-0,10572;0,687886;-0,806367;1,423258;-3,639565;35;2;169;23,808691;3;-0,290337;-0,534059;0,106878;-0,573383;0,056509;-4,286798;31
2;2;1;187;23,449341;2;0,634474;0,311473;-0,00987;0,709639;-0,076507;0,274517;42;2;166;20,322252;3;0,346999;0,312455;-0,560925;-0,629622;-1,191564;0,282938;39
1;1;1;193;22,819405;4;-0,165299;0,59605;0,290831;1,104651;-0,615956;-0,424327;28;1;162;20,576132;4;0,883094;0,846188;1,242662;0,476189;1,478856;-0,773158;28
1;1;2;185;26,588751;2;0,901065;0,59605;0,009722;0,614291;-0,628009;0,407455;37;2;170;24,221453;3;1,169113;0,879644;-0,78698;0,318178;-0,869934;0,221585;35
3;2;2;189;26,315052;3;-0,473659;-0,200627;-0,529184;-0,46955;-1,191564;-0,125084;31;1;168;30,116213;3;0,101292;-0,238336;-0,041612;0,18301;0,177472;0,157222;32
1;1;1;186;24,569315;3;-1,009754;0,59605;1,258533;0,324761;0,462943;0,473702;36;1;169;25,909456;4;-0,43626;0,879644;1,258533;0,995286;0,462943;0,560317;37
2;3;1;185;23,374725;3;0,346999;0,31049;-1,013035;0,464589;-0,349925;0,403081;33;1;167;22,948116;2;0,327571;0,08395;-0,061203;-1,360101;-0,144158;0,34405;31
2;2;2;179;28,08901;3;-0,990327;0,027879;0,461831;0,560762;0,871756;-0,19751;30;2;170;23,183392;3;0,366426;1,145858;-0,267666;-0,956901;-1,50114;0,173864;29
2;3;2;187;22,019503;2;0,099835;-0,503567;0,219906;-0,187448;-0,441682;0,197688;38;1;167;27,250887;3;0,348455;-0,768798;0,44224;-0,066061;0,605725;0,431834;39
2;2;2;183;23,888441;3;0,367883;-0,788144;-0,303129;0,172049;-0,330485;0,434166;37;2;156;24,654833;3;-0,208525;-0,218007;0,45811;-0,162826;0,605725;0,341768;35
2;1,5;1;185;23,959095;4;0,594162;-1,167136;0,745294;0,65185;0,83793;0,391534;34;1;158;27,639801;4;0,478837;-0,134738;0,116674;-0,361874;0,062535;0,27061;33
2;2;2;180;22,839506;4;0,223417;-0,351114;1,397227;1,247921;1,224878;0,109283;40;1;157;21,096191;4;0,195004;0,746537;-1,23245;-0,728518;-0,717433;0,12931;37
2;1;2;189;25,195263;3;0,078951;-0,256698;0,200314;-0,066465;-0,144158;0,195356;34;1;168;21,967121;3;0,901065;0,312455;-0,248075;0,830977;-1,123913;0,249213;31
2,5;3;2;184;23,62949;2;-0,475116;-0,503567;-0,303129;-0,461773;0,022683;0,208066;27;2;169;22,058052;4;0,078951;0,576704;0,112953;-0,37847;0,121873;0,07588;26
2;2;2;180;20,679012;3;-0,18764;0,329836;-0,267666;-0,096102;-0,937585;0,229884;33;1;150;21,777779;3;-0,475116;-0,787161;0,216185;0,061456;0,109821;0,133763;35
1;2;2;175;20,897959;4;-0,60914;1,713046;0,216185;0,777104;0,701175;-0,22867;45;2;174;23,120625;4;0,088665;-0,522913;0,37447;-0,53356;0,502841;-0,112697;39
2;2,5;2;185;20,452885;3;0,901065;-0,768798;0,477702;-0,052166;0,728974;-0,587449;34;2;167;27,609451;1;-0,331378;-0,512748;0,134406;-0,858296;-1,086347;0,209515;32
2;2;2;183;23,291229;4;0,077494;-1,602201;-0,568368;1,112958;0,927354;0,929606;38;2;172;27,041645;4;-1,008298;1,713046;0,977424;-0,990778;0,030117;0,053914;35
1;1;2;180;21,91358;3;-0,455688;0,330818;-0,025741;0,973909;0,375852;-0,108574;39;2;167;25,099501;3;0,06098;0,065587;0,719628;-0,034126;0,859703;-2,074599;36
2;2;1;176;29,054752;3;-0,434803;0,348199;1,258533;1,123564;0,462943;0,639638;34;1;163;21,829952;3;-0,208525;0,047224;-0,322721;-0,198174;0,363799;-1,544132;32
2;2;1;170;20,415224;3;-0,886901;-0,096538;-0,17237;0,316674;-0,286893;-0,048453;30;3;174;20,808561;3;-0,189097;-0,503567;0,473981;0,097489;0,915301;0,289874;25
1;1;2;186;20,233553;4;0,345542;-0,219973;-0,248075;1,106068;-1,235109;0,148483;40;2;179;21,222809;3;0,902522;0,595067;-0,041612;-0,190907;-0,441682;0,178194;39
1;2,5;1;179;28,401112;2;-0,476572;0,047224;0,235776;0,310509;-0,076507;0,523063;41;1;176;19,369835;2;1,303137;0,207876;0,112953;0,198264;-0,49728;-1,488551;37
2;1,5;3;185;23,66691;3;-0,227952;-0,256698;-0,513313;-0,572379;-0,262834;0,406931;39;1;176;20,338326;3;-0,87573;0,879153;-0,55485;0,17721;0,437476;0,199352;37
2;1,5;2;182;28,680111;3;-0,742435;0,462943;-0,564646;-0,132225;-0,259094;0,351333;32;2;175;26,12245;4;-0,199539;0,178366;-0,656221;-0,533567;-0,588157;0,026731;35
1,5;2;2;192;25,499132;4;0,62476;0,074277;0,877913;0,466554;0,221017;0,327291;39;2;172;30,42185;2;-0,198082;0,462451;-1,135293;-0,733254;-0,187703;0,15321;36
2,5;2;1;181;23,808798;4;-1,030639;-0,076701;-0,608044;-0,329992;0,320207;0,0525;41;1;160;21,875;3;-0,494543;0,61343;-0,529184;-0,297994;-0,120052;-0,957455;40
1;1;2;173;21,718065;3;0,346999;-0,644873;0,493573;0,724482;0,617777;-1,89212;37;2;163;19,948059;3;0,346999;-0,52193;-1,032627;0,317588;-0,727152;-0,368501;34
2;1;2;194;26,304602;3;-0,085671;-0,891741;-0,798637;0,085097;0,260915;0,234012;35;2;177;22,343515;3;-0,320207;1,153074;-0,435748;-0,695267;0,143646;0,011192;31
2;2;2;174;28,405338;4;0,080408;1,163238;-0,303129;-0,340917;0,121873;0,389965;41;2;158;20,028841;2;0,080408;-0,238336;-0,041612;-0,604597;0,121873;-0,050582;38
2;1,5;2;184;19,789698;3;-0,896615;-0,228171;-0,035537;-0,267984;0,425424;-0,436511;32;2;173;20,047445;2;-1,965164;-0,400461;-1,621005;-0,567962;-0,733179;-0,396533;28
2;2;1;185;30,679329;4;-0,608411;-0,750435;0,172787;-0,135727;0,704915;0,061135;30;1;180;24,074074;2;0,758056;0,34869;-0,279323;-0,008467;-0,159904;0,133767;34
2;1;2;169;23,458563;4;-0,476572;-0,503567;-0,303129;-0,201868;0,121873;0,945607;44;2;164;25,654373;4;0,634474;0,046241;1,777846;1,023601;1,466803;0,080107;36
2,5;1,5;2;197;25,76722;4;-0,886173;1,143893;-0,943405;-0,383051;-0,677581;0,173864;29;2;170;24,221453;4;-1,285331;-0,769289;-0,191962;0,492075;0,490788;0,353834;28
2;2;2;171;26,33289;4;0,387311;0,026896;0,290831;1,251014;-0,361978;0,33888;37;2;167;21,155294;3;0,102749;0,59605;0,981145;0,837868;0,605725;0,437732;34
2;3;2;193;19,597841;4;0,615046;0,868988;0,064776;-0,058593;-1,830203;0,57606;26;2;170;24,221453;2;-0,248837;-1,315658;-0,826164;-1,095783;0,62983;0,550048;24
1;1;2;196;19,783424;3;-0,743163;-1,05141;0,774682;0,82719;-0,640062;0,201151;36;2;167;24,382374;3;-0,055073;-0,342424;-0,184027;-0,372953;1,109941;0,07269;30
2;1;2;190;20,498615;3;0,326114;-1,336969;0,473981;-0,041392;0,915301;0,299898;30;2;172;22,647377;4;0,348455;0,311473;0,44224;-0,447273;0,661323;-0,426036;30
2;2;2;179;21,534908;4;0,902522;0,879644;-1,583682;-0,123641;-2,294568;0,016027;38;1;174;25,762981;3;0,099835;0,615395;0,235776;0,772017;-0,441682;-3,611099;36
2;2;3;184;27,76465;4;0,077494;-1,620564;-0,045333;-0,437278;0,165419;0,062425;41;2;165;27,54821;3;-0,06333;0,073786;0,071416;-0,799001;0,469015;0,034114;38
2;1;1;189;21,276001;3;-1,030639;0,614413;-0,182166;-0,064632;0,552413;0,414431;30;2;165;28,650137;2;0,078951;0,065587;1,258533;-0,019828;1,169279;-1,492142;23
2;2;2;185;26,880936;3;0,634474;1,163238;-0,299408;0,156044;-0,572411;0,509393;33;2;174;35,01123;3;-0,208525;0,206893;-0,285398;0,023313;0,000911;0,087667;34
2;2;2;200;28,75;3;-1,030639;-1,053375;0,497294;0,22224;0,43145;0,442581;28;1;170;22,49135;3;-0,473659;0,595067;-0,529184;-0,05586;-0,374031;-0,388999;34
2;1;2;180;25,617285;3;-2,119344;1,163238;-0,912959;-0,95971;0,605725;0,352314;36;2;160;20,703125;3;-1,791556;1,14291;-2,403696;-2,028264;-0,449161;-3,54353;35
2;2;2;176;20,983988;3;0,203261;-0,51324;-0,537119;-0,918388;-1,346352;0,19961;42;1;162;28,959;2;1,169113;-1,071738;-1,068089;-0,579216;0,443503;0,183246;39
2;2;2;181;23,198315;3;-0,475116;-0,21899;-0,025741;-0,169717;0,121873;0,079827;26;3;167;24,023809;4;0,64346;-0,200627;0,643923;0,231471;0,939407;-0,065955;26
2;2;1;167;19,721037;4;-1,011211;0,207384;1,108182;0,918753;1,819972;-0,09866;35;1;167;19,003908;3;0,346999;0,046241;-1,013035;-0,187803;-1,167458;-0,18372;33
2;2;3;180;24,691359;1;-0,752877;-0,096538;-0,370898;-0,469728;-1,123913;0,050116;25;2;181;20,756388;3;0,881637;0,330818;0,719628;-0,824742;0,351746;0,178194;27
2;2;3;195;23,668638;3;0,083321;0,046241;1,242662;1,106068;0,462943;-1,47856;36;3;173;25,059307;3;-0,452774;-0,465858;-0,03789;0,183789;-0,881987;-0,251011;35
2,5;2,5;2;191;24,670376;3;-0,198082;-0,371443;-0,824303;-0,387003;-0,126079;-0,064094;37;2;165;22,773186;3;-0,198082;-0,51324;-0,424092;-0,527852;-0,407856;0,242476;34
2;3;3;176;26,472107;4;0,633017;-1,356315;0,770961;0,987617;0,982952;0,007251;36;2;165;19,834711;3;0,594162;0,59605;-0,826164;-0,715022;-0,187703;0,967343;38
2;2;2;187;22,019503;3;0,193547;-0,077684;-0,740663;-0,974253;0,710941;-0,608185;39;2;168;19,132652;3;0,768498;0,59605;0,261443;0,87744;-0,634035;0,172057;36
2;2,5;2;190;26,869806;4;-0,208525;0,19722;-0,164435;-0,317632;-0,259094;0,449115;35;1;164;27,885187;2;-1,02991;0,736864;-0,598248;-1,140541;-0,320719;-0,096155;36
2;2;1;185;24,835646;3;0,901065;0,880627;-1,813458;0,289365;-1,731013;1,029175;40;2;172;19,943213;3;0,615046;0,312455;0,739219;-0,301049;-0,199756;0,249933;39
2;2;1;176;20,338326;4;0,61359;-0,749452;-0,838313;-0,77262;-0,485227;-0,094297;29;1;174;24,111507;3;0,081865;0,879644;0,251647;-0,202767;-1,005237;-0,427673;25
2;2;2;180;25,925926;3;-0,475116;0,594084;-0,564646;0,435494;0,121873;0,371208;39;1;175;22,530613;2;0,345542;-0,768798;0,216185;-0,169529;0,419397;0,329098;38
4;3;1;175;22,857143;4;-0,18764;-0,787161;-0,545054;-0,077426;-0,683607;0,067277;28;2;173;16,37208;1;1,128801;-0,217024;-1,080239;-1,754167;-1,544686;0,173864;24
1;1;1;172;21,971336;4;-0,189097;-0,787161;1,797438;1,903501;1,423258;0,248209;35;2;175;19,265306;3;1,723179;-0,21899;1,293995;1,009351;1,181332;0,494196;31
2;2;2;169;26,959841;2;-0,731993;-0,767815;0,735498;0,572413;0,788312;0,262847;55;2;170;31,141869;4;0,61359;0,065587;-0,025741;-0,440287;-0,441682;0,209554;38
2;2;2;197;22,932825;4;0,078951;0,595067;-0,248075;0,310743;-0,869934;0,324528;33;2;174;28,405338;3;0,481751;0,311473;-0,17237;-0,568317;-0,286893;-0,025157;32
2;2;3;172;22,647377;3;-0,475116;-0,502584;0,477702;0,123902;0,109821;0,204343;35;2;165;32,69054;3;-0,475116;0,064604;-0,267666;-0,3305;-0,429629;-3,585629;27
1;1;2;193;30,067921;3;-0,513971;-0,21899;1,258533;-0,305287;1,169279;0,660329;29;2;173;23,722811;3;-0,226496;0,349181;-1,322164;-0,995869;-1,675415;0,904061;25
1;2;2;176;27,440599;3;0,327571;-1,090101;-0,303129;-0,184016;-0,386083;0,169376;36;2;160;19,53125;3;0,902522;0,045259;-0,061203;0,065271;-1,017289;0,280934;34
1,5;1,5;2;184;26,878544;3;-0,044631;-0,49242;-0,964858;-0,19854;0,713227;0,203859;40;1;168;22,321428;3;0,070694;0,453761;0,497294;-0,027095;-0,640062;0,173864;38
3;2;1;192;23,057726;4;0,346999;1,731409;0,703757;0,051067;0,915301;0,65163;36;1;168;21,258503;2;0,881637;0,879644;-0,78698;-1,217385;-1,489087;0,557712;34
2;2;2;192;28,483072;4;-1,602676;-1,032064;-0,897089;-0,561226;1,788433;0,537136;32;2;167;19,721037;3;-0,457145;0,328853;-0,041612;0,179532;-0,076507;0,656598;33
2;2;2;183;23,888441;3;0,202533;0,036077;-1,014896;0,090424;-0,145565;0,112974;28;2;173;19,379198;3;-0,759678;0,385907;-0,132128;-1,948518;0,593672;0,378462;25
3;3;2;174;26,423571;3;-0,055073;-0,513731;-0,562786;-0,393894;0,000911;0,568355;39;2;167;18,645344;3;0,078223;0,189021;-0,39049;-0,521801;-0,429629;-1,894629;33
2;2;1;181;27,471689;3;-1,584705;0,329836;-1,38094;-0,743339;0,121873;-0,404832;31;1;167;19,721037;4;-2,653983;1,143893;-0,78698;-1,662539;-1,687468;0,042131;26
2;2;2;180;27,777779;2;1,149685;0,311473;-1,53607;-0,553722;-0,294327;-0,231602;42;2;160;34,375;4;-0,456416;1,286672;0,997016;-0,261533;0,153366;-0,001379;37
1;2;1;183;27,770313;2;0,223417;-0,494385;-0,832238;-0,508889;-0,026888;0,281577;36;2;176;19,369835;3;-0,199539;0,888825;-0,929395;-0,202341;-0,346231;0,336875;34
2;2;2;182;22,340298;3;0,901065;0,860298;-1,032627;0,233247;-1,997044;0,397104;48;1;173;24,056934;3;-0,18764;0,614413;-0,806572;0,329373;-0,374031;0,06932;40
2,5;2;2;173;24,725183;3;-0,361976;-0,370951;-0,416156;-0,205702;-0,153878;0,310827;37;1;167;23,665245;4;0,335828;-0,07621;0,737359;-0,006292;0,385572;-0,562671;36
2;2;1;176;24,857954;3;-0,475116;0,045259;-0,564646;0,124352;0,121873;0,150082;36;1;172;21,633316;3;-1,009754;0,330818;-0,287258;0,204388;-0,132105;0,005397;36
2;2;2;194;22,584759;3;0,059523;-1,071738;-0,509592;0,058025;-1,671675;0,301908;39;1;160;22,65625;4;-0,06333;0,472124;-1,448709;-0,722045;-1,10812;0,165643;38
2;1,5;2;188;23,200542;3;-0,361248;-0,360787;0,067695;-0,065115;0,921327;0,553964;38;2;180;19,135803;2;-0,342548;0,463434;-0,17237;-0,310023;0,022683;0,2261;36
3;3;2;177;27,450605;2;-0,207068;-0,21899;-0,303129;-0,604597;-0,441682;0,591679;34;2;168;19,486961;3;1,169113;0,047224;-0,232204;0,632377;-1,179511;0,328451;32
2;1;2;178;24,302486;3;0,901065;0,594084;0,235776;-0,304885;0,177472;0,013984;40;2;174;22,12974;2;0,902522;0,047224;-0,580517;-0,703706;-0,949638;0,314098;36
2;2;2;172;23,661438;3;0,479566;-0,086374;-0,433888;-0,388897;0,375852;0,281575;39;2;172;23,661438;3;0,060252;-0,360787;0,364675;-0,213362;0,016657;0,031386;38
1;1;1;181;25,02976;3;-0,168212;-0,806507;-0,299408;-1,23083;-0,572411;0,135765;40;1;159;27,688778;4;0,095465;1,427487;-0,025741;0,149556;0,03469;-1,498838;36
2;2;2;175;20,571428;3;-0,478029;1,162255;-0,493721;-0,484768;-0,306379;0,062349;26;2;160;22,65625;3;-0,784933;0,879644;-0,600109;-0,835396;0,363799;0,222228;22
2;1;2;194;19,130619;4;-0,87573;-0,106211;0,235776;-0,405092;-0,132105;0,136568;34;1;171;25,990904;3;-0,351534;0,462943;-0,943405;-0,420813;-0,748972;-0,004905;33
2;2;1;184;26,287807;4;-0,619582;0,87817;-0,424092;-0,164553;0,282688;0,303213;44;1;170;25,951557;4;1,169113;-0,238336;-0,806572;-0,173243;-0,683607;0,035916;40
2;2,5;2;173;23,388687;4;0,633017;0,065587;0,997016;0,859696;1,423258;0,293844;58;1;182;25,661152;3;0,089393;0,443106;-0,925674;-0,664783;-0,715146;-2,002932;33
1,5;1,5;3;169;25,909456;3;-0,621038;0,747028;-0,263452;0,340634;-0,413882;-1,162756;36;2;183;28,367523;4;-0,332106;-0,068503;-0,025741;-0,891869;0,177472;-1,879637;26
2;2;2;193;27,651749;3;-0,607683;-0,36177;-0,069139;-0,183603;0,209011;0,139358;42;2;178;23,98687;3;-0,465402;0,321146;-0,545054;-0,335531;-0,219242;0,217475;29
2;2;2;176;22,598141;3;-0,053616;-0,068011;-0,806572;0,052675;0,006937;0,277346;43;2;167;27,609451;3;-0,197354;0,330327;-0,275602;-0,323018;-0,374031;0,260963;36
1;1;2;176;30,023243;4;0,36497;0,047224;0,885849;1,251652;1,23693;0,348784;37;2;160;28,90625;3;0,872652;1,173402;-0,303129;-0,88876;-1,259215;0,159829;34
2,5;1,5;2;180;26,851852;1;-0,053616;0,035094;-0,948987;-0,346585;0,121873;-0,040053;36;2;165;18,365473;3;-0,06333;-0,380133;-0,435748;-0,34101;-0,011142;0,29256;35
1;1;2;205;17,13266;4;0,366426;-1,089118;-1,08396;0,044082;0,133926;0,073773;30;2;165;19,100092;3;0,346999;-0,219973;0,461831;0,066286;0,054222;0,058133;35
2;2;2;184;26,583176;3;-1,431254;-0,218498;-0,277462;0,20021;-0,380057;0,147257;42;2;178;18,937002;3;-0,619582;0,187547;-0,519388;-0,184348;-0,241015;-2,675851;40
1,5;3;2;176;26,794937;3;-1,708287;0,177383;-1,337542;-0,429539;0,106127;-0,06983;40;3;166;21,773842;3;0,058795;0,206893;-0,043472;-0,361851;0,524614;0,209914;38
2;2;2;186;23,702162;3;-1,57572;0,178857;-0,164435;-0,118199;-0,342491;0,41355;35;2;170;19,377163;3;0,088665;0,036569;-0,408221;-0,508416;-0,380057;0,502311;33
2;2,5;2;186;26,014568;3;-0,207068;0,046241;-0,322721;-0,099798;-0,144158;-0,149753;41;2;164;24,538965;3;0,212246;0,064113;-0,945266;0,077924;0,189524;0,079566;40
1;1;2;180;25;4;-0,168212;0,349181;1,258533;1,112603;1,224878;-0,209616;36;2;160;23,4375;2;1,169113;0,452778;-1,325885;0,643343;-0,854142;0,292204;34
1,5;2;2;176;28,08626;3;-2,396377;0,442123;-1,577607;-0,556017;-0,975104;0,295068;34;2;176;22,275311;3;-0,198082;0,026896;-0,293333;-0,352113;0,719254;0,456339;28
1,5;1;2;183;23,888441;4;-1,008298;0,614904;-0,414296;0,034621;0,034736;-2,006722;42;2;163;23,711845;3;-1,153492;0,216566;-0,059343;-0,395929;0,115847;-4,286798;40
2;2;1;181;25,640244;3;-0,197354;-0,219973;-0,822443;-0,173386;-0,528819;0,235622;39;1;174;27,744749;3;0,861481;0,489504;-0,956922;-0,242355;0,995005;0,126548;36
